employer_geo_code,employer_type,employer_num,p_id,p_hh_id,p_cbg_id
450830213012,11,3,48109,0,0
450830213012,11,3,48110,0,0
450830213012,11,3,48111,0,0
450830213012,11,3,1,124,48
450830213012,11,3,1,357,33
450830213012,11,3,48112,0,0
450830213012,11,3,48113,0,0
450830213012,11,3,48114,0,0
450830213012,11,3,48115,0,0
450830213012,11,3,48116,0,0
450830213012,11,3,48117,0,0
450830213012,11,3,1,44,61
450830213012,11,3,1,423,161
450830213012,11,3,48118,0,0
450830213012,11,3,48119,0,0
450830213012,11,3,48120,0,0
450830213012,11,3,48121,0,0
450830213012,11,3,48122,0,0
450830213012,11,3,48123,0,0
450830213012,11,3,48124,0,0
450830213012,11,3,3,218,15
450830213012,11,3,1,603,99
450830213012,11,3,2,166,169
450830213012,11,3,2,40,95
450830213012,11,3,48125,0,0
450830213012,11,3,48126,0,0
450830213012,11,3,1,320,145
450830213012,11,3,48127,0,0
450830213012,11,3,48128,0,0
450830213012,11,3,48129,0,0
450830213012,11,3,48130,0,0
450830213012,11,3,48131,0,0
450830213012,11,3,48132,0,0
450830213012,11,3,2,224,19
450830213012,11,3,48133,0,0
450830213012,11,3,48134,0,0
450830213012,11,3,2,353,168
450830213012,11,3,1,482,14
450830213012,11,3,48135,0,0
450830213012,11,3,2,338,19
450830213012,11,3,2,567,169
450830213012,11,3,1,155,163
450830213012,11,3,2,121,70
450830213012,11,3,48136,0,0
450830213012,11,3,4,617,46
450830213012,11,3,48137,0,0
450830213012,11,3,1,1323,75
450830213012,11,3,1,378,157
450830213012,11,3,1,254,18
450830213012,11,3,48138,0,0
450830213012,11,3,2,543,135
450830213012,11,3,48139,0,0
450830213012,11,3,1,86,189
450830213012,11,3,48140,0,0
450830213012,11,3,48141,0,0
450830213012,11,3,1,65,7
450830213012,11,3,2,593,22
450830213012,11,3,1,1069,23
450830213012,11,3,1,176,30
450830213012,11,3,1,405,170
450830213012,11,3,48142,0,0
450830213012,11,3,48143,0,0
450830213012,11,3,1,49,13
450830213012,11,3,1,484,132
450830213012,11,3,48144,0,0
450830213012,11,3,48145,0,0
450830213012,11,3,48146,0,0
450830213012,11,3,2,528,170
450830213012,11,3,48147,0,0
450830213012,11,3,48148,0,0
450830213012,11,3,48149,0,0
450830213012,11,3,48150,0,0
450830213012,11,3,48151,0,0
450830213012,11,3,1,501,107
450830213012,11,3,1,1349,75
450830213012,11,3,48152,0,0
450830213012,11,3,1,95,159
450830213012,11,3,48153,0,0
450830213012,11,3,3,18,71
450830213012,11,3,1,120,194
450830213012,11,3,48154,0,0
450830213012,11,3,4,54,95
450830213012,11,3,1,101,191
450830213012,11,3,1,243,125
450830213012,11,3,48155,0,0
450830213012,11,3,1,173,99
450830213012,11,3,48156,0,0
450830213012,11,3,48157,0,0
450830213012,11,3,1,624,167
450830213012,11,3,48158,0,0
450830213012,11,3,48159,0,0
450830213012,11,3,3,222,42
450830213012,11,3,48160,0,0
450830213012,11,3,48161,0,0
450830213012,11,3,48162,0,0
450830213012,11,3,1,28,96
450830213012,11,3,3,911,95
450830213012,11,3,48163,0,0
450830213012,11,3,1,372,159
450830213012,11,3,4,56,91
450830213012,11,3,48164,0,0
450830213012,11,3,1,287,2
450830213012,11,3,1,81,41
450830213012,11,3,3,180,28
450830213012,11,3,1,146,40
450830213012,11,3,48165,0,0
450830213012,11,3,48166,0,0
450830213012,11,3,48167,0,0
450830213012,11,4,2,436,15
450830213012,11,4,47535,0,0
450830213012,11,4,47536,0,0
450830213012,11,4,1,55,15
450830213012,11,4,2,727,98
450830213012,11,4,47537,0,0
450830213012,11,4,47538,0,0
450830213012,11,4,47539,0,0
450830213012,11,4,2,288,34
450830213012,11,4,2,895,147
450830213012,11,4,3,321,116
450830213012,11,4,47540,0,0
450830213012,11,4,47541,0,0
450830213012,11,4,1,200,17
450830213012,11,4,47542,0,0
450830213012,11,5,46957,0,0
450830213012,11,5,1,1044,95
450830213012,11,5,46958,0,0
450830213012,11,5,46959,0,0
450830213012,11,5,1,457,178
450830213012,11,5,1,154,43
450830213012,11,5,1,704,17
450830213012,11,5,1,376,70
450830213012,11,5,46960,0,0
450830213012,11,5,1,194,193
450830213012,11,5,46961,0,0
450830213012,11,5,46962,0,0
450830213012,11,6,1,240,118
450830213012,11,6,49001,0,0
450830213012,11,6,49002,0,0
450830213012,11,6,2,170,165
450830213012,11,6,49003,0,0
450830213012,11,6,1,528,28
450830213012,11,6,2,118,33
450830213012,11,6,1,234,187
450830213012,11,6,3,386,138
450830213012,11,6,49004,0,0
450830213012,11,6,49005,0,0
450830213012,11,6,49006,0,0
450830213012,11,6,1,618,5
450830213012,11,6,49007,0,0
450830213012,11,6,1,72,2
450830213012,11,6,1,106,35
450830213012,11,6,1,717,28
450830213012,11,6,1,4,13
450830213012,11,6,49008,0,0
450830213012,11,6,49009,0,0
450830213012,11,6,49010,0,0
450830213012,11,6,2,726,165
450830213012,11,6,1,244,31
450830213012,11,6,1,135,75
450830213012,11,6,2,473,25
450830213012,11,6,49011,0,0
450830213012,11,6,49012,0,0
450830213012,11,6,49013,0,0
450830213012,11,6,1,110,52
450830213012,11,6,49014,0,0
450830213012,11,6,49015,0,0
450830213012,11,7,47046,0,0
450830213012,11,7,47047,0,0
450830213012,11,7,1,632,121
450830213012,11,7,1,456,78
450830213012,11,7,47048,0,0
450830213012,11,7,3,46,102
450830213012,11,7,47049,0,0
450830213012,11,7,47050,0,0
450830213012,11,7,47051,0,0
450830213012,11,7,47052,0,0
450830213012,11,7,2,86,41
450830213012,11,7,1,266,38
450830213012,11,7,1,274,46
450830213012,11,7,2,268,80
450830213012,11,7,47053,0,0
450830213012,11,7,47054,0,0
450830213012,11,7,47055,0,0
450830213012,11,7,1,348,170
450830213012,11,7,1,149,40
450830213012,11,7,47056,0,0
450830213012,11,7,1,60,116
450830213012,11,7,47057,0,0
450830213012,11,7,47058,0,0
450830213012,11,7,47059,0,0
450830213012,11,7,47060,0,0
450830213012,11,7,1,516,41
450830213012,11,7,5,133,158
450830213012,11,7,47061,0,0
450830213012,11,7,47062,0,0
450830213012,11,7,47063,0,0
450830213012,11,7,47064,0,0
450830213012,11,7,1,325,42
450830213012,11,7,1,440,99
450830213012,11,7,47065,0,0
450830213012,11,7,1,622,180
450830213012,11,7,1,132,21
450830213012,11,7,47066,0,0
450830213012,11,7,2,699,92
450830213012,11,7,47067,0,0
450830213012,11,7,47068,0,0
450830213012,11,7,1,43,184
450830213012,11,7,1,20,185
450830213012,11,7,47069,0,0
450830213012,11,7,1,415,55
450830213012,11,7,2,11,37
450830213012,11,7,47070,0,0
450830213012,11,7,3,160,12
450830213012,11,7,2,355,76
450830213012,11,7,1,249,113
450830213012,11,7,47071,0,0
450830213012,11,7,2,257,130
450830213012,11,7,47072,0,0
450830213012,11,7,47073,0,0
450830213012,11,7,2,604,168
450830213012,11,7,47074,0,0
450830213012,11,7,47075,0,0
450830213012,11,8,1,294,74
450830213012,11,8,49493,0,0
450830213012,11,8,2,395,65
450830213012,11,8,49494,0,0
450830213012,11,8,49495,0,0
450830213012,11,8,49496,0,0
450830213012,11,8,49497,0,0
450830213012,11,8,49498,0,0
450830213012,11,8,49499,0,0
450830213012,11,8,49500,0,0
450830213012,11,8,1,729,56
450830213012,11,8,49501,0,0
450830213012,11,8,49502,0,0
450830213012,11,8,1,493,76
450830213012,11,8,2,764,79
450830213012,11,8,49503,0,0
450830213012,11,8,2,476,18
450830213012,11,8,1,61,46
450830213012,11,8,49504,0,0
450830213012,11,8,49505,0,0
450830213012,11,8,1,433,19
450830213012,11,8,1,104,106
450830213012,11,8,49506,0,0
450830213012,11,8,2,319,17
450830213012,11,8,1,72,36
450830213012,11,8,49507,0,0
450830213012,11,8,49508,0,0
450830213012,11,8,49509,0,0
450830213012,11,9,45606,0,0
450830213012,11,9,45607,0,0
450830213012,11,9,2,64,170
450830213012,11,9,2,105,136
450830213012,11,9,1,121,35
450830213012,11,9,1,400,164
450830213012,11,9,45608,0,0
450830213012,11,9,45609,0,0
450830213012,11,9,45610,0,0
450830213012,11,9,2,738,23
450830213012,11,9,45611,0,0
450830213012,11,9,45612,0,0
450830213012,11,9,1,495,27
450830213012,11,9,45613,0,0
450830213012,11,9,2,280,77
450830213012,11,9,45614,0,0
450830213012,11,9,45615,0,0
450830213012,11,9,45616,0,0
450830213012,11,9,1,640,184
450830213012,11,9,45617,0,0
450830213012,11,9,3,436,116
450830213012,11,9,2,57,136
450830213012,11,9,45618,0,0
450830213012,11,9,45619,0,0
450830213012,11,9,3,55,174
450830213012,11,9,2,336,95
450830213012,11,9,1,648,132
450830213012,11,9,1,128,157
450830213012,11,9,45620,0,0
450830213012,11,9,1,90,117
450830213012,11,9,45621,0,0
450830213012,11,9,1,341,73
450830213012,11,9,1,767,154
450830213012,11,9,1,498,181
450830213012,11,9,45622,0,0
450830213012,11,9,45623,0,0
450830213012,11,10,44019,0,0
450830213012,11,10,44020,0,0
450830213012,12,1,50640,0,0
450830213012,12,1,50641,0,0
450830213012,12,1,50642,0,0
450830213012,12,1,50643,0,0
450830213012,12,1,50644,0,0
450830213012,12,1,50645,0,0
450830213012,13,1,2,14,9
450830213012,13,1,2,566,76
450830213012,13,1,3,444,34
450830213012,13,1,3,151,36
450830213012,13,1,54287,0,0
450830213012,13,1,54288,0,0
450830213012,13,1,54289,0,0
450830213012,13,1,1,155,179
450830213012,13,1,3,1017,95
450830213012,13,1,4,735,27
450830213012,13,1,1,187,42
450830213012,13,1,1,78,12
450830213012,13,1,5,175,104
450830213012,13,1,1,477,21
450830213012,13,1,2,144,119
450830213012,13,1,3,119,137
450830213012,13,1,54290,0,0
450830213012,13,1,54291,0,0
450830213012,13,1,190,0,38
450830213012,13,1,4,123,175
450830213012,13,1,3,4,138
450830213012,13,1,3,428,51
450830213012,13,1,54292,0,0
450830213012,13,1,2,917,75
450830213012,13,1,2,538,111
450830213012,13,1,54293,0,0
450830213012,13,1,1,309,149
450830213012,13,1,3,871,164
450830213012,13,1,2,282,10
450830213012,13,1,5,89,49
450830213012,13,1,3,252,22
450830213012,13,1,54294,0,0
450830213012,13,1,1,305,174
450830213012,13,1,54295,0,0
450830213012,13,1,54296,0,0
450830213012,13,1,1,14,56
450830213012,13,1,54297,0,0
450830213012,13,1,54298,0,0
450830213012,13,1,2,534,192
450830213012,13,1,54299,0,0
450830213012,13,1,54300,0,0
450830213012,13,1,54301,0,0
450830213012,13,1,54302,0,0
450830213012,13,1,5,197,184
450830213012,13,1,54303,0,0
450830213012,13,1,2,437,185
450830213012,13,1,240,0,111
450830213012,13,1,54304,0,0
450830213012,13,1,1,13,102
450830213012,13,1,1,181,77
450830213012,13,1,1,77,38
450830213012,13,1,54305,0,0
450830213012,13,1,1,389,91
450830213012,13,1,54306,0,0
450830213012,13,1,3,185,155
450830213012,13,1,54307,0,0
450830213012,13,1,54308,0,0
450830213012,13,1,1,216,58
450830213012,13,1,54309,0,0
450830213012,13,1,2,403,159
450830213012,13,1,3,450,37
450830213012,13,1,1,144,14
450830213012,13,1,1,269,153
450830213012,13,1,54310,0,0
450830213012,13,1,54311,0,0
450830213012,13,1,2,32,30
450830213012,13,1,3,713,147
450830213012,13,1,54312,0,0
450830213012,13,1,331,0,182
450830213012,13,1,3,198,159
450830213012,13,1,54313,0,0
450830213012,13,1,1,541,31
450830213012,13,1,1,10,107
450830213012,13,1,1,293,68
450830213012,13,1,54314,0,0
450830213012,13,1,54315,0,0
450830213012,13,1,54316,0,0
450830213012,13,1,1,383,4
450830213012,13,1,2,637,67
450830213012,13,1,3,155,15
450830213012,13,1,1,360,37
450830213012,13,1,54317,0,0
450830213012,13,1,3,109,50
450830213012,13,1,1,312,82
450830213012,13,1,2,48,188
450830213012,13,1,1,283,122
450830213012,13,1,54318,0,0
450830213012,13,1,4,159,13
450830213012,13,1,54319,0,0
450830213012,13,1,1,87,138
450830213012,13,1,54320,0,0
450830213012,13,1,54321,0,0
450830213012,13,1,1,141,124
450830213012,13,1,54322,0,0
450830213012,13,1,54323,0,0
450830213012,13,1,1,469,172
450830213012,13,1,2,438,23
450830213012,13,1,54324,0,0
450830213012,13,1,2,230,41
450830213012,13,1,54325,0,0
450830213012,13,1,1,186,111
450830213012,13,1,2,476,28
450830213012,13,1,54326,0,0
450830213012,13,1,1,197,74
450830213012,13,1,1,206,22
450830213012,13,1,3,447,195
450830213012,13,1,54327,0,0
450830213012,13,1,96,0,184
450830213012,13,1,2,435,124
450830213012,13,1,54328,0,0
450830213012,13,1,54329,0,0
450830213012,13,1,54330,0,0
450830213012,13,1,1,346,2
450830213012,13,1,54331,0,0
450830213012,13,1,3,102,87
450830213012,13,1,54332,0,0
450830213012,13,1,54333,0,0
450830213012,13,1,54334,0,0
450830213012,13,1,54335,0,0
450830213012,13,1,1,305,163
450830213012,13,1,1,373,163
450830213012,13,1,54336,0,0
450830213012,13,1,54337,0,0
450830213012,13,1,54338,0,0
450830213012,13,1,2,400,107
450830213012,13,1,2,285,87
450830213012,13,1,1,36,167
450830213012,13,1,2,437,99
450830213012,13,1,54339,0,0
450830213012,13,1,2,86,138
450830213012,13,1,54340,0,0
450830213012,13,1,4,646,135
450830213012,13,1,1,69,186
450830213012,13,1,2,461,8
450830213012,13,1,3,899,177
450830213012,13,1,3,314,117
450830213012,13,1,2,71,67
450830213012,13,1,54341,0,0
450830213012,13,1,2,1081,161
450830213012,13,1,1,719,4
450830213012,13,1,1,126,29
450830213012,13,1,3,717,132
450830213012,13,1,1,189,105
450830213012,13,1,1,784,80
450830213012,13,1,54342,0,0
450830213012,13,1,54343,0,0
450830213012,13,1,2,385,143
450830213012,13,1,54344,0,0
450830213012,13,1,3,611,49
450830213012,13,1,2,286,43
450830213012,13,1,2,138,6
450830213012,13,1,2,287,13
450830213012,13,1,3,26,105
450830213012,13,1,1,325,138
450830213012,13,1,2,357,184
450830213012,13,1,2,564,164
450830213012,13,1,54345,0,0
450830213012,13,1,2,473,29
450830213012,13,1,2,232,171
450830213012,13,1,54346,0,0
450830213012,13,1,54347,0,0
450830213012,13,1,1,338,68
450830213012,13,1,3,108,47
450830213012,13,1,54348,0,0
450830213012,13,1,1,440,194
450830213012,13,1,4,246,67
450830213012,13,1,1,273,142
450830213012,13,1,54349,0,0
450830213012,13,1,54350,0,0
450830213012,13,1,54351,0,0
450830213012,13,1,54352,0,0
450830213012,13,1,3,568,46
450830213012,13,1,54353,0,0
450830213012,13,1,1,1215,137
450830213012,13,1,3,716,137
450830213012,13,1,2,447,75
450830213012,13,1,1,398,131
450830213012,13,1,2,22,61
450830213012,13,1,54354,0,0
450830213012,13,1,1,192,35
450830213012,13,1,3,416,143
450830213012,13,1,54355,0,0
450830213012,13,1,54356,0,0
450830213012,13,1,4,486,55
450830213012,13,1,4,118,14
450830213012,13,1,4,435,150
450830213012,13,1,1,65,132
450830213012,13,1,3,93,82
450830213012,13,1,2,124,174
450830213012,13,1,54357,0,0
450830213012,13,1,1,206,113
450830213012,13,1,54358,0,0
450830213012,13,1,54359,0,0
450830213012,13,1,54360,0,0
450830213012,13,1,1,42,63
450830213012,13,1,2,577,116
450830213012,13,1,1,122,142
450830213012,13,1,2,354,13
450830213012,13,1,2,37,136
450830213012,13,1,2,372,46
450830213012,13,1,54361,0,0
450830213012,13,1,5,458,136
450830213012,13,1,54362,0,0
450830213012,13,1,2,327,32
450830213012,13,1,3,22,158
450830213012,13,1,2,125,168
450830213012,13,1,1,468,35
450830213012,13,1,54363,0,0
450830213012,13,1,54364,0,0
450830213012,13,1,54365,0,0
450830213012,13,1,54366,0,0
450830213012,13,1,3,410,91
450830213012,13,1,3,555,98
450830213012,13,1,54367,0,0
450830213012,13,1,3,332,8
450830213012,13,1,54368,0,0
450830213012,13,1,1,254,161
450830213012,13,1,54369,0,0
450830213012,13,1,54370,0,0
450830213012,13,1,54371,0,0
450830213012,13,1,54372,0,0
450830213012,13,1,54373,0,0
450830213012,13,1,54374,0,0
450830213012,13,1,54375,0,0
450830213012,13,1,54376,0,0
450830213012,13,1,1,161,70
450830213012,13,1,3,695,192
450830213012,13,1,3,141,129
450830213012,13,1,54377,0,0
450830213012,13,1,2,739,11
450830213012,13,1,3,350,136
450830213012,13,1,1,444,169
450830213012,13,1,4,416,161
450830213012,13,1,1,375,9
450830213012,13,1,1,519,170
450830213012,13,1,2,111,28
450830213012,13,1,54378,0,0
450830213012,13,1,54379,0,0
450830213012,13,1,1,402,79
450830213012,13,1,2,734,4
450830213012,13,1,54380,0,0
450830213012,13,1,1,28,187
450830213012,13,1,54381,0,0
450830213012,13,1,54382,0,0
450830213012,13,1,3,295,119
450830213012,13,1,54383,0,0
450830213012,13,1,3,627,154
450830213012,13,1,1,179,85
450830213012,13,1,1,128,168
450830213012,13,1,54384,0,0
450830213012,13,1,3,42,136
450830213012,13,1,54385,0,0
450830213012,13,1,54386,0,0
450830213012,13,1,54387,0,0
450830213012,13,1,1,570,99
450830213012,13,1,2,298,170
450830213012,13,1,54388,0,0
450830213012,13,1,54389,0,0
450830213012,13,1,3,619,16
450830213012,13,1,54390,0,0
450830213012,13,1,3,70,163
450830213012,13,1,54391,0,0
450830213012,13,1,54392,0,0
450830213012,13,1,1,12,12
450830213012,13,1,2,200,116
450830213012,13,1,2,366,131
450830213012,13,1,3,15,151
450830213012,13,1,54393,0,0
450830213012,13,1,54394,0,0
450830213012,13,1,54395,0,0
450830213012,13,1,2,327,165
450830213012,13,1,3,151,46
450830213012,13,2,1,873,75
450830213012,13,2,53617,0,0
450830213012,13,2,53618,0,0
450830213012,13,2,2,28,67
450830213012,13,2,53619,0,0
450830213012,13,2,53620,0,0
450830213012,13,2,2,781,7
450830213012,13,2,2,696,132
450830213012,13,2,53621,0,0
450830213012,13,2,53622,0,0
450830213012,13,2,2,100,91
450830213012,13,2,2,808,86
450830213012,13,2,53623,0,0
450830213012,13,2,5,236,127
450830213012,13,2,53624,0,0
450830213012,13,2,53625,0,0
450830213012,13,2,53626,0,0
450830213012,13,2,1,490,191
450830213012,13,2,53627,0,0
450830213012,13,2,2,124,161
450830213012,13,2,2,422,109
450830213012,13,2,1,187,138
450830213012,13,2,1,774,121
450830213012,13,2,2,110,89
450830213012,13,2,3,420,5
450830213012,13,2,1,633,174
450830213012,13,2,1,133,118
450830213012,13,2,1,90,184
450830213012,13,2,2,147,96
450830213012,13,2,3,597,189
450830213012,13,2,53628,0,0
450830213012,13,2,1,203,181
450830213012,13,2,1,129,136
450830213012,13,2,2,405,126
450830213012,13,2,3,5,161
450830213012,13,2,53629,0,0
450830213012,13,2,53630,0,0
450830213012,13,2,1,662,98
450830213012,13,2,1,131,58
450830213012,13,2,53631,0,0
450830213012,13,2,53632,0,0
450830213012,13,2,2,525,47
450830213012,13,2,53633,0,0
450830213012,13,2,2,593,73
450830213012,13,2,53634,0,0
450830213012,13,2,2,434,116
450830213012,13,2,53635,0,0
450830213012,13,2,53636,0,0
450830213012,13,2,104,0,184
450830213012,13,2,1,307,138
450830213012,13,2,3,379,27
450830213012,13,2,3,902,79
450830213012,13,2,53637,0,0
450830213012,13,2,2,68,46
450830213012,13,2,1,426,66
450830213012,13,2,2,287,155
450830213012,13,2,53638,0,0
450830213012,13,2,53639,0,0
450830213012,13,2,53640,0,0
450830213012,13,2,1,250,91
450830213012,13,2,1,25,123
450830213012,13,2,3,180,9
450830213012,13,2,2,175,19
450830213012,13,2,3,61,125
450830213012,13,2,53641,0,0
450830213012,13,2,53642,0,0
450830213012,13,2,53643,0,0
450830213012,13,2,2,58,180
450830213012,13,2,1,916,157
450830213012,13,2,1,308,46
450830213012,13,2,3,135,33
450830213012,13,2,2,327,12
450830213012,13,2,3,257,17
450830213012,13,2,1,424,21
450830213012,13,2,4,612,98
450830213012,13,2,2,592,184
450830213012,13,2,2,169,39
450830213012,13,2,53644,0,0
450830213012,13,2,1,121,184
450830213012,13,2,1,726,111
450830213012,13,2,53645,0,0
450830213012,13,2,53646,0,0
450830213012,13,2,53647,0,0
450830213012,13,2,1,216,53
450830213012,13,2,53648,0,0
450830213012,13,2,2,569,76
450830213012,13,2,1,133,13
450830213012,13,2,2,106,67
450830213012,13,2,1,294,106
450830213012,13,2,1,735,5
450830213012,13,2,2,195,166
450830213012,13,2,53649,0,0
450830213012,13,2,1,105,101
450830213012,13,2,3,120,131
450830213012,13,2,2,407,181
450830213012,13,3,50741,0,0
450830213012,13,3,2,146,163
450830213012,13,3,50742,0,0
450830213012,13,3,4,173,2
450830213012,13,3,1,762,116
450830213012,13,3,50743,0,0
450830213012,13,3,1,314,108
450830213012,13,3,3,588,67
450830213012,13,3,50744,0,0
450830213012,13,4,3,281,131
450830213012,13,4,1,279,35
450830213012,13,5,54413,0,0
450830213012,14,1,2,160,28
450830213012,14,1,57815,0,0
450830213012,14,1,2,415,23
450830213012,14,1,1,477,4
450830213012,14,1,57816,0,0
450830213012,14,1,2,388,71
450830213012,14,1,2,238,19
450830213012,14,1,57817,0,0
450830213012,14,1,57818,0,0
450830213012,14,1,57819,0,0
450830213012,14,1,57820,0,0
450830213012,14,1,3,84,107
450830213012,14,1,2,705,92
450830213012,14,1,57821,0,0
450830213012,14,1,1,273,84
450830213012,14,1,2,244,185
450830213012,14,1,57822,0,0
450830213012,14,1,1,174,169
450830213012,14,1,57823,0,0
450830213012,14,1,1,780,161
450830213012,14,1,57824,0,0
450830213012,14,1,3,230,91
450830213012,14,1,57825,0,0
450830213012,14,1,57826,0,0
450830213012,14,1,3,127,138
450830213012,14,1,57827,0,0
450830213012,14,1,57828,0,0
450830213012,14,1,57829,0,0
450830213012,14,1,57830,0,0
450830213012,14,1,1,183,152
450830213012,14,1,57831,0,0
450830213012,14,1,1,154,105
450830213012,14,1,57832,0,0
450830213012,14,1,2,50,7
450830213012,14,1,57833,0,0
450830213012,14,1,1,404,127
450830213012,14,1,1,303,135
450830213012,14,1,57834,0,0
450830213012,14,1,57835,0,0
450830213012,14,1,57836,0,0
450830213012,14,1,57837,0,0
450830213012,14,1,1,246,190
450830213012,14,1,1,547,99
450830213012,14,1,57838,0,0
450830213012,14,1,2,295,42
450830213012,14,1,57839,0,0
450830213012,14,1,57840,0,0
450830213012,14,1,2,214,28
450830213012,14,1,57841,0,0
450830213012,14,1,1,356,106
450830213012,14,1,1,324,130
450830213012,14,1,57842,0,0
450830213012,14,1,57843,0,0
450830213012,14,1,3,232,126
450830213012,14,1,57844,0,0
450830213012,14,1,1,255,123
450830213012,14,1,1,592,107
450830213012,14,1,1,268,42
450830213012,14,1,3,1080,192
450830213012,14,1,1,254,125
450830213012,14,1,57845,0,0
450830213012,14,1,1,34,15
450830213012,14,1,57846,0,0
450830213012,14,1,1,232,86
450830213012,14,1,2,559,171
450830213012,14,1,2,487,30
450830213012,14,1,57847,0,0
450830213012,14,1,2,89,98
450830213012,14,1,1,554,4
450830213012,14,1,57848,0,0
450830213012,14,1,1,315,74
450830213012,14,1,1,769,187
450830213012,14,1,57849,0,0
450830213012,14,1,3,259,143
450830213012,14,1,2,23,77
450830213012,14,1,1,99,29
450830213012,14,1,2,82,41
450830213012,14,1,57850,0,0
450830213012,14,1,57851,0,0
450830213012,14,1,2,517,71
450830213012,14,1,1,212,194
450830213012,14,1,57852,0,0
450830213012,14,1,1,156,28
450830213012,14,1,1,51,103
450830213012,14,1,1,212,169
450830213012,14,1,2,384,136
450830213012,14,1,1,154,1
450830213012,14,1,57853,0,0
450830213012,14,1,57854,0,0
450830213012,14,1,1,79,37
450830213012,14,1,2,566,170
450830213012,14,1,57855,0,0
450830213012,14,1,57856,0,0
450830213012,14,1,2,358,22
450830213012,14,1,57857,0,0
450830213012,14,1,2,70,47
450830213012,14,1,1,351,46
450830213012,14,1,1,84,67
450830213012,14,1,57858,0,0
450830213012,14,1,1,346,99
450830213012,14,1,1,1209,75
450830213012,14,1,57859,0,0
450830213012,14,1,57860,0,0
450830213012,14,1,57861,0,0
450830213012,14,1,1,67,35
450830213012,14,1,1,127,184
450830213012,14,1,57862,0,0
450830213012,14,1,57863,0,0
450830213012,14,1,57864,0,0
450830213012,14,1,57865,0,0
450830213012,14,1,57866,0,0
450830213012,14,1,57867,0,0
450830213012,14,1,1,567,73
450830213012,14,1,2,653,41
450830213012,14,1,57868,0,0
450830213012,14,1,1,183,127
450830213012,14,1,1,256,106
450830213012,14,1,57869,0,0
450830213012,14,1,57870,0,0
450830213012,14,1,57871,0,0
450830213012,14,1,57872,0,0
450830213012,14,1,57873,0,0
450830213012,14,1,57874,0,0
450830213012,14,1,2,383,91
450830213012,14,1,2,83,2
450830213012,14,1,2,764,132
450830213012,14,1,57875,0,0
450830213012,14,1,1,596,55
450830213012,14,1,1,517,136
450830213012,14,1,1,661,28
450830213012,14,1,2,101,32
450830213012,14,1,57876,0,0
450830213012,14,1,1,351,61
450830213012,14,1,1,395,174
450830213012,14,1,1,297,27
450830213012,14,1,57877,0,0
450830213012,14,1,1,394,14
450830213012,14,1,57878,0,0
450830213012,14,1,3,20,5
450830213012,14,1,2,55,72
450830213012,14,1,1,320,106
450830213012,14,1,57879,0,0
450830213012,14,1,57880,0,0
450830213012,14,1,57881,0,0
450830213012,14,1,1,393,45
450830213012,14,1,57882,0,0
450830213012,14,1,2,236,49
450830213012,14,1,57883,0,0
450830213012,14,1,57884,0,0
450830213012,14,1,1,1170,95
450830213012,14,1,2,420,61
450830213012,14,1,1,523,121
450830213012,14,1,3,164,193
450830213012,14,1,57885,0,0
450830213012,14,1,1,58,5
450830213012,14,1,1,387,13
450830213012,14,1,57886,0,0
450830213012,14,1,2,182,6
450830213012,14,1,57887,0,0
450830213012,14,1,2,39,168
450830213012,14,1,2,81,13
450830213012,14,1,2,506,11
450830213012,14,1,1,560,157
450830213012,14,1,57888,0,0
450830213012,14,1,57889,0,0
450830213012,14,1,1,701,174
450830213012,14,1,2,194,141
450830213012,14,1,2,399,172
450830213012,14,1,1,255,34
450830213012,14,1,57890,0,0
450830213012,14,1,2,103,19
450830213012,14,1,57891,0,0
450830213012,14,1,3,729,119
450830213012,14,1,57892,0,0
450830213012,14,1,57893,0,0
450830213012,14,1,57894,0,0
450830213012,14,1,57895,0,0
450830213012,14,1,57896,0,0
450830213012,14,1,57897,0,0
450830213012,14,1,1,258,49
450830213012,14,1,1,430,71
450830213012,14,1,2,137,63
450830213012,14,1,2,690,31
450830213012,14,1,1,247,56
450830213012,14,1,57898,0,0
450830213012,14,1,1,49,17
450830213012,14,1,57899,0,0
450830213012,14,1,57900,0,0
450830213012,14,1,2,57,80
450830213012,14,1,1,73,113
450830213012,14,1,1,557,8
450830213012,14,1,3,386,21
450830213012,14,1,1,169,131
450830213012,14,1,57901,0,0
450830213012,14,1,57902,0,0
450830213012,14,1,1,778,79
450830213012,14,1,57903,0,0
450830213012,14,1,2,272,138
450830213012,14,1,4,481,116
450830213012,14,1,1,677,76
450830213012,14,1,2,339,124
450830213012,14,1,2,522,117
450830213012,14,1,57904,0,0
450830213012,14,1,1,53,64
450830213012,14,1,1,389,81
450830213012,14,1,2,519,137
450830213012,14,1,1,188,163
450830213012,14,1,57905,0,0
450830213012,14,1,1,11,114
450830213012,14,1,57906,0,0
450830213012,14,1,57907,0,0
450830213012,14,1,2,138,136
450830213012,14,1,2,506,31
450830213012,14,2,1,146,33
450830213012,14,2,1,260,159
450830213012,14,2,56231,0,0
450830213012,14,2,2,421,60
450830213012,14,2,56232,0,0
450830213012,14,2,2,430,28
450830213012,14,2,56233,0,0
450830213012,14,2,3,942,16
450830213012,14,2,56234,0,0
450830213012,14,2,3,190,102
450830213012,14,2,56235,0,0
450830213012,14,2,56236,0,0
450830213012,14,2,1,61,150
450830213012,14,3,1,26,42
450830213012,14,3,57148,0,0
450830213012,14,3,57149,0,0
