sch_code,p_id,hh_id,cbg_id
450351001451,3,175,180
450351001451,5,178,180
450351001451,5,189,180
450351001451,3,210,180
450351001451,3,213,180
450351001451,3,216,180
450351001451,3,217,180
450351001451,3,247,180
450351001451,4,265,180
450351001451,4,279,180
450351001451,3,284,180
450351001451,2,296,180
450351001451,5,314,180
450351001451,3,316,180
450351001451,3,323,180
450351001451,4,354,180
450351001451,5,354,180
450351001451,6,361,180
450351001451,3,383,180
450351001451,3,392,180
450351001451,4,392,180
450351001451,6,399,180
450351001451,3,444,180
450351001451,3,452,180
450351001451,2,454,180
450351001451,4,503,180
450351001451,3,507,180
450351001451,3,518,180
450351001451,4,518,180
450351001451,4,523,180
450351001451,3,525,180
450351001451,4,529,180
450351001451,3,544,180
450351001451,4,560,180
450351001451,5,561,180
450351001451,3,568,180
450351001451,4,581,180
450351001451,5,603,180
450351001451,4,607,180
450351001451,3,610,180
450351001451,2,623,180
450351001451,2,649,180
450351001451,3,667,180
450351001451,4,667,180
450351001451,3,678,180
450351001451,3,8,191
450351001451,3,9,191
450351001451,3,35,191
450351001451,2,54,191
450351001451,2,72,191
450351001451,4,73,191
450351001451,4,85,191
450351001451,3,86,191
450351001451,3,92,191
450351001451,3,96,191
450351001451,3,101,191
450351001451,4,114,191
450351001451,3,128,191
450351001451,5,132,191
450351001451,3,163,191
450351001451,5,179,191
450351001451,2,182,191
450351001451,5,199,191
450351001451,3,201,191
450351001451,3,208,191
450351001451,2,212,191
450351001451,2,234,191
450351001451,3,262,191
450351001451,3,276,191
450351001451,3,288,191
450351001451,5,314,191
450351001451,4,323,191
450351001451,3,328,191
450351001451,4,335,191
450351001451,4,336,191
450351001451,4,355,191
450351001451,2,360,191
450351001451,4,367,191
450351001451,2,370,191
450351001451,3,397,191
450351001451,3,435,191
450351001451,3,436,191
450351001451,2,442,191
450351001451,3,456,191
450351001451,3,459,191
450351001451,2,462,191
450351001451,3,467,191
450351001451,2,479,191
450351001451,4,484,191
450351001451,4,493,191
450351001451,3,502,191
450351001451,4,503,191
450351001451,4,533,191
450351001451,2,534,191
450351001451,3,551,191
450351001451,4,573,191
450351001451,2,577,191
450351001451,3,585,191
450351001451,4,585,191
450351001451,4,588,191
450351001451,3,592,191
450351001451,3,624,191
450351001558,3,19,5
450351001558,2,33,5
450351001558,4,35,5
450351001558,5,39,5
450351001558,3,45,5
450351001558,4,45,5
450351001558,3,62,5
450351001558,4,64,5
450351001558,5,64,5
450351001558,4,71,5
450351001558,3,72,5
450351001558,5,75,5
450351001558,4,77,5
450351001558,5,77,5
450351001558,2,81,5
450351001558,3,86,5
450351001558,4,86,5
450351001558,6,95,5
450351001558,3,126,5
450351001558,3,131,5
450351001558,5,140,5
450351001558,3,145,5
450351001558,3,147,5
450351001558,5,154,5
450351001558,3,159,5
450351001558,4,179,5
450351001558,2,191,5
450351001558,3,205,5
450351001558,3,210,5
450351001558,4,210,5
450351001558,3,227,5
450351001558,4,229,5
450351001558,4,243,5
450351001558,3,253,5
450351001558,3,269,5
450351001558,2,273,5
450351001558,3,281,5
450351001558,4,283,5
450351001558,3,303,5
450351001558,3,314,5
450351001558,4,320,5
450351001558,4,321,5
450351001558,5,354,5
450351001558,4,354,5
450351001558,2,389,5
450351001558,3,399,5
450351001558,5,399,5
450351001558,4,430,5
450351001558,3,433,5
450351001558,4,443,5
450351001558,4,458,5
450351001558,3,470,5
450351001558,5,473,5
450351001558,4,474,5
450351001558,3,481,5
450351001558,5,497,5
450351001558,4,498,5
450351001558,4,522,5
450351001558,5,528,5
450351001558,4,528,5
450351001558,2,533,5
450351001558,4,535,5
450351001558,3,537,5
450351001558,3,546,5
450351001558,4,546,5
450351001558,5,557,5
450351001558,3,565,5
450351001558,4,569,5
450351001558,5,570,5
450351001558,3,582,5
450351001558,4,587,5
450351001558,5,587,5
450351001558,3,597,5
450351001558,3,602,5
450351001558,4,620,5
450351001558,2,622,5
450351001558,3,642,5
450351001558,5,646,5
450351001558,4,667,5
450351001558,3,676,5
450351001558,4,678,5
450351001558,3,686,5
450351001558,4,686,5
450351001558,3,689,5
450351001558,4,692,5
450351001558,3,692,5
450351001558,4,693,5
450351001558,5,702,5
450351001558,3,710,5
450351001558,3,716,5
450351001558,5,724,5
450351001558,4,753,5
450351001558,5,753,5
450351001558,4,759,5
450351001558,3,763,5
450351001558,3,765,5
450351001558,6,57,17
450351001558,3,204,17
450351001558,3,312,17
450351001558,4,524,17
450351001558,3,659,17
450351001558,2,680,17
450351001558,2,698,17
450351001558,5,50,22
450351001558,4,63,22
450351001558,3,71,22
450351001558,3,76,22
450351001558,4,94,22
450351001558,5,94,22
450351001558,3,96,22
450351001558,4,98,22
450351001558,3,119,22
450351001558,4,119,22
450351001558,3,127,22
450351001558,3,128,22
450351001558,4,133,22
450351001558,3,139,22
450351001558,4,142,22
450351001558,3,150,22
450351001558,4,152,22
450351001558,5,152,22
450351001558,3,168,22
450351001558,4,171,22
450351001558,4,176,22
450351001558,6,182,22
450351001558,3,191,22
450351001558,4,191,22
450351001558,3,196,22
450351001558,3,201,22
450351001558,4,202,22
450351001558,3,223,22
450351001558,4,223,22
450351001558,3,225,22
450351001558,4,242,22
450351001558,3,251,22
450351001558,3,272,22
450351001558,3,286,22
450351001558,3,289,22
450351001558,3,310,22
450351001558,4,312,22
450351001558,3,313,22
450351001558,4,327,22
450351001558,3,331,22
450351001558,5,335,22
450351001558,4,335,22
450351001558,3,339,22
450351001558,4,346,22
450351001558,4,347,22
450351001558,4,352,22
450351001558,3,362,22
450351001558,5,363,22
450351001558,4,375,22
450351001558,3,375,22
450351001558,4,379,22
450351001558,4,385,22
450351001558,3,400,22
450351001558,5,411,22
450351001558,3,416,22
450351001558,3,419,22
450351001558,3,423,22
450351001558,4,448,22
450351001558,5,456,22
450351001558,3,476,22
450351001558,4,480,22
450351001558,3,506,22
450351001558,4,514,22
450351001558,4,516,22
450351001558,3,519,22
450351001558,3,522,22
450351001558,4,522,22
450351001558,4,525,22
450351001558,5,533,22
450351001558,8,533,22
450351001558,4,536,22
450351001558,4,540,22
450351001558,6,556,22
450351001558,5,560,22
450351001558,4,560,22
450351001558,4,561,22
450351001558,4,562,22
450351001558,5,565,22
450351001558,6,576,22
450351001558,5,579,22
450351001558,3,581,22
450351001558,3,584,22
450351001558,3,598,22
450351001558,3,605,22
450351001558,3,613,22
450351001558,4,616,22
450351001558,3,627,22
450351001558,5,648,22
450351001558,3,663,22
450351001558,3,664,22
450351001558,4,664,22
450351001558,3,670,22
450351001558,3,676,22
450351001558,8,679,22
450351001558,9,679,22
450351001558,3,683,22
450351001558,6,686,22
450351001558,4,698,22
450351001558,3,704,22
450351001558,5,14,27
450351001558,4,20,27
450351001558,2,251,27
450351001558,4,389,27
450351001558,3,419,27
450351001558,2,475,27
450351001558,3,485,27
450351001558,3,510,27
450351001558,5,586,27
450351001558,6,1,33
450351001558,4,11,33
450351001558,4,15,33
450351001558,3,78,33
450351001558,5,84,33
450351001558,3,103,33
450351001558,3,110,33
450351001558,4,129,33
450351001558,3,175,33
450351001558,4,179,33
450351001558,3,181,33
450351001558,4,182,33
450351001558,3,222,33
450351001558,4,226,33
450351001558,4,240,33
450351001558,3,288,33
450351001558,6,292,33
450351001558,3,305,33
450351001558,2,305,33
450351001558,3,314,33
450351001558,3,319,33
450351001558,3,320,33
450351001558,4,323,33
450351001558,3,354,33
450351001558,3,359,33
450351001558,3,379,33
450351001558,3,396,33
450351001558,3,413,33
450351001558,2,465,33
450351001558,5,12,41
450351001558,5,80,41
450351001558,2,377,41
450351001558,3,521,41
450351001558,3,572,41
450351001558,3,635,41
450351001558,4,281,61
450351001558,5,281,61
450351001558,3,419,61
450351001558,5,1,71
450351001558,4,4,71
450351001558,5,14,71
450351001558,3,27,71
450351001558,4,27,71
450351001558,4,30,71
450351001558,9,61,71
450351001558,4,71,71
450351001558,2,98,71
450351001558,5,102,71
450351001558,3,102,71
450351001558,3,109,71
450351001558,5,119,71
450351001558,4,120,71
450351001558,4,123,71
450351001558,4,125,71
450351001558,3,133,71
450351001558,2,146,71
450351001558,9,147,71
450351001558,8,147,71
450351001558,3,167,71
450351001558,3,168,71
450351001558,2,176,71
450351001558,3,179,71
450351001558,4,187,71
450351001558,2,199,71
450351001558,3,199,71
450351001558,4,212,71
450351001558,5,221,71
450351001558,4,223,71
450351001558,3,235,71
450351001558,2,235,71
450351001558,4,240,71
450351001558,4,246,71
450351001558,6,248,71
450351001558,4,249,71
450351001558,3,251,71
450351001558,4,251,71
450351001558,9,254,71
450351001558,3,256,71
450351001558,4,256,71
450351001558,2,274,71
450351001558,4,287,71
450351001558,3,294,71
450351001558,4,311,71
450351001558,4,322,71
450351001558,5,338,71
450351001558,2,342,71
450351001558,3,354,71
450351001558,3,363,71
450351001558,6,364,71
450351001558,4,367,71
450351001558,3,374,71
450351001558,5,387,71
450351001558,4,401,71
450351001558,2,418,71
450351001558,3,418,71
450351001558,4,420,71
450351001558,4,426,71
450351001558,3,442,71
450351001558,5,452,71
450351001558,4,455,71
450351001558,4,460,71
450351001558,8,461,71
450351001558,9,461,71
450351001558,4,464,71
450351001558,6,480,71
450351001558,5,482,71
450351001558,4,485,71
450351001558,9,488,71
450351001558,8,488,71
450351001558,4,514,71
450351001558,4,516,71
450351001558,4,525,71
450351001558,3,527,71
450351001558,4,541,71
450351001558,2,543,71
450351001558,3,548,71
450351001558,5,560,71
450351001558,3,560,71
450351001558,4,585,71
450351001558,4,587,71
450351001558,3,594,71
450351001558,4,594,71
450351001558,5,611,71
450351001558,4,612,71
450351001558,4,619,71
450351001558,2,629,71
450351001558,3,629,71
450351001558,4,649,71
450351001558,4,666,71
450351001558,4,667,71
450351001558,4,668,71
450351001558,4,670,71
450351001558,4,674,71
450351001558,4,682,71
450351001558,4,691,71
450351001558,4,699,71
450351001558,3,721,71
450351001558,3,722,71
450351001558,4,722,71
450351001558,3,725,71
450351001558,3,743,71
450351001558,6,762,71
450351001558,3,774,71
450351001558,4,774,71
450351001558,3,778,71
450351001558,4,778,71
450351001558,4,789,71
450351001558,9,792,71
450351001558,4,801,71
450351001558,4,804,71
450351001558,4,814,71
450351001558,3,818,71
450351001558,3,824,71
450351001558,2,828,71
450351001558,3,828,71
450351001558,4,830,71
450351001558,4,836,71
450351001558,4,843,71
450351001558,3,8,75
450351001558,3,16,75
450351001558,3,169,75
450351001558,4,169,75
450351001558,4,198,75
450351001558,5,330,75
450351001558,3,349,75
450351001558,2,480,75
450351001558,2,530,75
450351001558,3,597,75
450351001558,3,695,75
450351001558,4,725,75
450351001558,3,829,75
450351001558,2,839,75
450351001558,2,928,75
450351001558,3,959,75
450351001558,4,1023,75
450351001558,4,1067,75
450351001558,3,1091,75
450351001558,4,1240,75
450351001558,3,1447,75
450351001558,4,1469,75
450351001558,4,1519,75
450351001558,3,81,90
450351001558,3,269,90
450351001558,2,19,95
450351001558,5,22,95
450351001558,3,22,95
450351001558,4,22,95
450351001558,3,37,95
450351001558,2,39,95
450351001558,5,57,95
450351001558,3,88,95
450351001558,6,109,95
450351001558,3,129,95
450351001558,4,129,95
450351001558,3,143,95
450351001558,5,146,95
450351001558,2,150,95
450351001558,4,176,95
450351001558,3,208,95
450351001558,3,210,95
450351001558,3,215,95
450351001558,3,247,95
450351001558,3,248,95
450351001558,3,274,95
450351001558,5,342,95
450351001558,4,342,95
450351001558,3,355,95
450351001558,4,362,95
450351001558,3,364,95
450351001558,2,372,95
450351001558,3,377,95
450351001558,5,380,95
450351001558,3,397,95
450351001558,5,410,95
450351001558,4,418,95
450351001558,6,454,95
450351001558,3,459,95
450351001558,2,486,95
450351001558,3,498,95
450351001558,6,510,95
450351001558,3,523,95
450351001558,4,532,95
450351001558,5,532,95
450351001558,3,535,95
450351001558,4,537,95
450351001558,4,565,95
450351001558,4,573,95
450351001558,3,583,95
450351001558,3,585,95
450351001558,2,592,95
450351001558,3,648,95
450351001558,3,656,95
450351001558,2,663,95
450351001558,4,688,95
450351001558,3,694,95
450351001558,2,721,95
450351001558,5,727,95
450351001558,3,747,95
450351001558,3,757,95
450351001558,4,773,95
450351001558,2,775,95
450351001558,3,777,95
450351001558,4,777,95
450351001558,3,783,95
450351001558,3,789,95
450351001558,3,817,95
450351001558,2,827,95
450351001558,4,836,95
450351001558,2,848,95
450351001558,3,875,95
450351001558,5,898,95
450351001558,3,901,95
450351001558,4,935,95
450351001558,4,971,95
450351001558,4,992,95
450351001558,5,992,95
450351001558,4,996,95
450351001558,2,1003,95
450351001558,2,1015,95
450351001558,5,1017,95
450351001558,4,1019,95
450351001558,3,1035,95
450351001558,3,1039,95
450351001558,4,1039,95
450351001558,5,1062,95
450351001558,4,1062,95
450351001558,3,1074,95
450351001558,3,1103,95
450351001558,3,1111,95
450351001558,3,1116,95
450351001558,3,1118,95
450351001558,3,1122,95
450351001558,4,1122,95
450351001558,2,1141,95
450351001558,4,1143,95
450351001558,2,1154,95
450351001558,5,1157,95
450351001558,3,1171,95
450351001558,4,1185,95
450351001558,2,1244,95
450351001558,4,1249,95
450351001558,3,1285,95
450351001558,2,1293,95
450351001558,3,1312,95
450351001558,4,1349,95
450351001558,3,1355,95
450351001558,4,1355,95
450351001558,2,1364,95
450351001558,3,3,109
450351001558,2,7,109
450351001558,6,19,109
450351001558,8,26,109
450351001558,9,26,109
450351001558,2,31,109
450351001558,3,38,109
450351001558,6,46,109
450351001558,6,47,109
450351001558,3,59,109
450351001558,6,62,109
450351001558,2,64,109
450351001558,2,73,109
450351001558,3,79,109
450351001558,2,79,109
450351001558,2,86,109
450351001558,3,86,109
450351001558,2,95,109
450351001558,4,115,109
450351001558,4,118,109
450351001558,2,124,109
450351001558,9,125,109
450351001558,2,149,109
450351001558,2,170,109
450351001558,6,173,109
450351001558,3,175,109
450351001558,2,175,109
450351001558,6,177,109
450351001558,2,198,109
450351001558,4,201,109
450351001558,3,203,109
450351001558,2,204,109
450351001558,2,205,109
450351001558,2,207,109
450351001558,2,214,109
450351001558,2,219,109
450351001558,4,222,109
450351001558,9,225,109
450351001558,8,225,109
450351001558,4,232,109
450351001558,2,246,109
450351001558,3,250,109
450351001558,4,253,109
450351001558,5,254,109
450351001558,4,254,109
450351001558,6,287,109
450351001558,2,307,109
450351001558,2,314,109
450351001558,4,323,109
450351001558,2,333,109
450351001558,4,341,109
450351001558,2,345,109
450351001558,6,400,109
450351001558,2,414,109
450351001558,3,414,109
450351001558,3,422,109
450351001558,3,425,109
450351001558,2,425,109
450351001558,5,427,109
450351001558,3,429,109
450351001558,3,29,110
450351001558,4,34,110
450351001558,2,48,110
450351001558,3,48,110
450351001558,5,56,110
450351001558,8,61,110
450351001558,5,61,110
450351001558,5,62,110
450351001558,3,73,110
450351001558,4,73,110
450351001558,5,98,110
450351001558,4,98,110
450351001558,5,110,110
450351001558,4,114,110
450351001558,3,130,110
450351001558,3,142,110
450351001558,2,142,110
450351001558,3,158,110
450351001558,5,165,110
450351001558,4,168,110
450351001558,5,168,110
450351001558,4,173,110
450351001558,5,173,110
450351001558,3,175,110
450351001558,2,179,110
450351001558,5,180,110
450351001558,4,180,110
450351001558,3,194,110
450351001558,5,198,110
450351001558,3,200,110
450351001558,4,200,110
450351001558,4,231,110
450351001558,3,23,117
450351001558,3,183,117
450351001558,2,383,117
450351001558,3,113,124
450351001558,3,256,124
450351001558,3,285,124
450351001558,3,341,124
450351001558,3,354,124
450351001558,4,401,124
450351001558,3,478,124
450351001558,3,531,124
450351001558,3,572,124
450351001558,4,14,148
450351001558,3,301,148
450351001558,2,6,152
450351001558,2,123,152
450351001558,2,355,152
450351001558,3,594,152
450351001558,3,614,152
450351001558,4,689,152
450351001558,3,747,164
450351001558,3,760,164
450351001558,4,772,164
450351001558,3,782,164
450351001558,4,790,164
450351001558,2,824,164
450351001558,3,832,164
450351001558,2,832,164
450351001558,3,837,164
450351001558,2,849,164
450351001558,4,889,164
450351001558,4,903,164
450351001669,3,10,1
450351001669,3,23,1
450351001669,4,23,1
450351001669,3,26,1
450351001669,3,33,1
450351001669,3,47,1
450351001669,3,56,1
450351001669,4,56,1
450351001669,5,67,1
450351001669,2,81,1
450351001669,3,87,1
450351001669,4,88,1
450351001669,5,96,1
450351001669,3,100,1
450351001669,5,103,1
450351001669,4,109,1
450351001669,2,121,1
450351001669,3,121,1
450351001669,4,123,1
450351001669,5,125,1
450351001669,4,127,1
450351001669,4,149,1
450351001669,3,151,1
450351001669,4,173,1
450351001669,4,179,1
450351001669,3,180,1
450351001669,3,181,1
450351001669,3,188,1
450351001669,3,191,1
450351001669,4,193,1
450351001669,3,199,1
450351001669,4,199,1
450351001669,3,200,1
450351001669,3,238,1
450351001669,4,238,1
450351001669,4,239,1
450351001669,3,251,1
450351001669,2,254,1
450351001669,3,254,1
450351001669,3,255,1
450351001669,5,258,1
450351001669,3,258,1
450351001669,2,268,1
450351001669,2,276,1
450351001669,3,282,1
450351001669,3,290,1
450351001669,2,290,1
450351001669,3,294,1
450351001669,3,299,1
450351001669,2,299,1
450351001669,3,309,1
450351001669,3,312,1
450351001669,5,314,1
450351001669,3,330,1
450351001669,3,341,1
450351001669,3,34,6
450351001669,3,38,6
450351001669,3,57,6
450351001669,3,60,6
450351001669,6,62,6
450351001669,2,72,6
450351001669,5,112,6
450351001669,6,112,6
450351001669,3,119,6
450351001669,2,128,6
450351001669,4,132,6
450351001669,4,168,6
450351001669,5,189,6
450351001669,3,189,6
450351001669,3,228,6
450351001669,3,233,6
450351001669,7,444,71
450351001669,5,464,71
450351001669,3,473,71
450351001669,3,479,71
450351001669,4,479,71
450351001669,3,552,71
450351001669,4,561,71
450351001669,2,628,71
450351001669,5,649,71
450351001669,2,738,71
450351001669,4,806,71
450351001669,3,13,75
450351001669,4,21,75
450351001669,4,25,75
450351001669,3,25,75
450351001669,3,34,75
450351001669,4,34,75
450351001669,6,47,75
450351001669,4,47,75
450351001669,4,48,75
450351001669,3,50,75
450351001669,3,51,75
450351001669,4,60,75
450351001669,5,76,75
450351001669,4,76,75
450351001669,4,82,75
450351001669,5,86,75
450351001669,4,86,75
450351001669,2,95,75
450351001669,3,103,75
450351001669,4,106,75
450351001669,3,107,75
450351001669,3,130,75
450351001669,5,137,75
450351001669,4,168,75
450351001669,4,181,75
450351001669,2,191,75
450351001669,6,196,75
450351001669,4,197,75
450351001669,4,204,75
450351001669,5,205,75
450351001669,4,206,75
450351001669,3,215,75
450351001669,4,215,75
450351001669,6,217,75
450351001669,3,218,75
450351001669,3,223,75
450351001669,5,224,75
450351001669,6,224,75
450351001669,4,224,75
450351001669,4,225,75
450351001669,4,232,75
450351001669,4,234,75
450351001669,3,246,75
450351001669,4,246,75
450351001669,5,249,75
450351001669,3,249,75
450351001669,4,249,75
450351001669,5,250,75
450351001669,3,250,75
450351001669,4,250,75
450351001669,5,251,75
450351001669,4,252,75
450351001669,5,254,75
450351001669,4,264,75
450351001669,5,264,75
450351001669,3,270,75
450351001669,2,272,75
450351001669,3,277,75
450351001669,3,279,75
450351001669,6,281,75
450351001669,2,282,75
450351001669,4,289,75
450351001669,5,289,75
450351001669,4,296,75
450351001669,3,303,75
450351001669,3,307,75
450351001669,2,313,75
450351001669,4,323,75
450351001669,3,329,75
450351001669,2,329,75
450351001669,2,338,75
450351001669,3,342,75
450351001669,4,343,75
450351001669,4,349,75
450351001669,3,361,75
450351001669,3,363,75
450351001669,5,365,75
450351001669,6,365,75
450351001669,4,365,75
450351001669,3,380,75
450351001669,2,381,75
450351001669,4,391,75
450351001669,3,391,75
450351001669,5,429,75
450351001669,3,429,75
450351001669,4,429,75
450351001669,5,436,75
450351001669,3,438,75
450351001669,3,440,75
450351001669,4,441,75
450351001669,3,443,75
450351001669,3,445,75
450351001669,3,450,75
450351001669,3,452,75
450351001669,3,456,75
450351001669,4,456,75
450351001669,3,464,75
450351001669,4,471,75
450351001669,4,476,75
450351001669,4,478,75
450351001669,3,480,75
450351001669,3,485,75
450351001669,4,485,75
450351001669,6,501,75
450351001669,2,503,75
450351001669,4,504,75
450351001669,5,504,75
450351001669,3,508,75
450351001669,3,510,75
450351001669,5,526,75
450351001669,6,526,75
450351001669,4,526,75
450351001669,4,535,75
450351001669,6,540,75
450351001669,5,542,75
450351001669,5,551,75
450351001669,3,562,75
450351001669,3,563,75
450351001669,4,563,75
450351001669,3,564,75
450351001669,3,587,75
450351001669,4,595,75
450351001669,5,597,75
450351001669,3,598,75
450351001669,3,605,75
450351001669,4,605,75
450351001669,3,609,75
450351001669,3,619,75
450351001669,5,623,75
450351001669,3,623,75
450351001669,4,623,75
450351001669,4,624,75
450351001669,5,624,75
450351001669,6,624,75
450351001669,4,628,75
450351001669,5,628,75
450351001669,3,632,75
450351001669,4,637,75
450351001669,5,637,75
450351001669,2,639,75
450351001669,4,642,75
450351001669,3,657,75
450351001669,4,661,75
450351001669,3,663,75
450351001669,3,676,75
450351001669,4,676,75
450351001669,4,677,75
450351001669,4,681,75
450351001669,4,684,75
450351001669,5,684,75
450351001669,4,692,75
450351001669,6,697,75
450351001669,5,698,75
450351001669,6,698,75
450351001669,3,701,75
450351001669,4,710,75
450351001669,4,732,75
450351001669,3,742,75
450351001669,4,742,75
450351001669,4,753,75
450351001669,5,753,75
450351001669,3,755,75
450351001669,4,757,75
450351001669,5,766,75
450351001669,6,766,75
450351001669,4,767,75
450351001669,3,776,75
450351001669,4,776,75
450351001669,4,804,75
450351001669,3,810,75
450351001669,3,811,75
450351001669,3,813,75
450351001669,3,819,75
450351001669,2,819,75
450351001669,2,824,75
450351001669,5,831,75
450351001669,4,831,75
450351001669,5,834,75
450351001669,6,834,75
450351001669,5,849,75
450351001669,4,856,75
450351001669,4,859,75
450351001669,5,859,75
450351001669,4,883,75
450351001669,3,884,75
450351001669,3,885,75
450351001669,4,885,75
450351001669,5,888,75
450351001669,3,913,75
450351001669,4,913,75
450351001669,4,917,75
450351001669,2,935,75
450351001669,3,945,75
450351001669,6,954,75
450351001669,4,956,75
450351001669,5,959,75
450351001669,4,963,75
450351001669,4,971,75
450351001669,3,971,75
450351001669,3,972,75
450351001669,4,974,75
450351001669,3,980,75
450351001669,4,980,75
450351001669,4,1002,75
450351001669,5,1002,75
450351001669,3,1005,75
450351001669,5,1010,75
450351001669,4,1010,75
450351001669,5,1013,75
450351001669,6,1013,75
450351001669,4,1021,75
450351001669,3,1021,75
450351001669,6,1025,75
450351001669,4,1028,75
450351001669,3,1035,75
450351001669,4,1037,75
450351001669,5,1037,75
450351001669,2,1038,75
450351001669,4,1052,75
450351001669,4,1054,75
450351001669,3,1073,75
450351001669,3,1085,75
450351001669,4,1086,75
450351001669,4,1089,75
450351001669,3,1095,75
450351001669,4,1098,75
450351001669,2,1108,75
450351001669,3,1108,75
450351001669,3,1124,75
450351001669,3,1129,75
450351001669,4,1149,75
450351001669,3,1156,75
450351001669,3,1164,75
450351001669,3,1171,75
450351001669,4,1171,75
450351001669,6,1184,75
450351001669,4,1190,75
450351001669,3,1206,75
450351001669,3,1221,75
450351001669,2,1222,75
450351001669,3,1234,75
450351001669,4,1234,75
450351001669,2,1241,75
450351001669,6,1243,75
450351001669,5,1249,75
450351001669,3,1250,75
450351001669,2,1250,75
450351001669,2,1251,75
450351001669,4,1260,75
450351001669,4,1265,75
450351001669,6,1268,75
450351001669,4,1274,75
450351001669,3,1279,75
450351001669,3,1296,75
450351001669,4,1296,75
450351001669,5,1296,75
450351001669,6,1296,75
450351001669,4,1301,75
450351001669,3,1306,75
450351001669,4,1306,75
450351001669,2,1310,75
450351001669,2,1312,75
450351001669,3,1312,75
450351001669,3,1324,75
450351001669,3,1329,75
450351001669,2,1340,75
450351001669,4,1342,75
450351001669,3,1352,75
450351001669,5,1353,75
450351001669,4,1353,75
450351001669,4,1361,75
450351001669,4,1369,75
450351001669,3,1371,75
450351001669,4,1371,75
450351001669,5,1371,75
450351001669,3,1374,75
450351001669,4,1374,75
450351001669,4,1381,75
450351001669,4,1382,75
450351001669,3,1385,75
450351001669,4,1386,75
450351001669,3,1395,75
450351001669,2,1396,75
450351001669,3,1399,75
450351001669,2,1399,75
450351001669,3,1418,75
450351001669,5,1420,75
450351001669,6,1420,75
450351001669,5,1422,75
450351001669,2,1431,75
450351001669,4,1437,75
450351001669,3,1439,75
450351001669,4,1462,75
450351001669,3,1471,75
450351001669,4,1487,75
450351001669,3,1488,75
450351001669,4,1488,75
450351001669,5,1488,75
450351001669,2,1490,75
450351001669,3,1493,75
450351001669,2,1493,75
450351001669,4,1518,75
450351001669,4,57,76
450351001669,4,69,76
450351001669,3,125,76
450351001669,4,150,76
450351001669,3,227,76
450351001669,3,231,76
450351001669,3,263,76
450351001669,3,296,76
450351001669,4,317,76
450351001669,3,356,76
450351001669,8,430,76
450351001669,3,436,76
450351001669,10,498,76
450351001669,4,533,76
450351001669,5,538,76
450351001669,4,538,76
450351001669,3,556,76
450351001669,4,586,76
450351001669,3,597,76
450351001669,10,627,76
450351001669,9,627,76
450351001669,3,662,76
450351001669,3,700,76
450351001669,3,791,76
450351001669,3,940,76
450351001669,5,963,76
450351001669,4,12,95
450351001669,3,34,95
450351001669,5,43,95
450351001669,3,52,95
450351001669,3,60,95
450351001669,4,143,95
450351001669,3,163,95
450351001669,4,166,95
450351001669,3,234,95
450351001669,3,242,95
450351001669,4,294,95
450351001669,3,325,95
450351001669,3,366,95
450351001669,3,384,95
450351001669,3,385,95
450351001669,3,404,95
450351001669,3,415,95
450351001669,3,420,95
450351001669,3,421,95
450351001669,4,459,95
450351001669,4,572,95
450351001669,6,583,95
450351001669,3,666,95
450351001669,3,683,95
450351001669,4,705,95
450351001669,3,765,95
450351001669,3,769,95
450351001669,4,783,95
450351001669,4,804,95
450351001669,5,817,95
450351001669,5,888,95
450351001669,3,897,95
450351001669,4,897,95
450351001669,5,943,95
450351001669,3,944,95
450351001669,4,958,95
450351001669,3,963,95
450351001669,3,974,95
450351001669,4,974,95
450351001669,3,980,95
450351001669,3,983,95
450351001669,4,983,95
450351001669,3,986,95
450351001669,3,993,95
450351001669,5,996,95
450351001669,4,1007,95
450351001669,3,1015,95
450351001669,4,1016,95
450351001669,3,1016,95
450351001669,3,1028,95
450351001669,4,1028,95
450351001669,3,1032,95
450351001669,4,1048,95
450351001669,4,1061,95
450351001669,4,1065,95
450351001669,3,1067,95
450351001669,6,1074,95
450351001669,4,1074,95
450351001669,4,1076,95
450351001669,3,1081,95
450351001669,4,1081,95
450351001669,4,1082,95
450351001669,4,1085,95
450351001669,2,1095,95
450351001669,3,1105,95
450351001669,3,1106,95
450351001669,3,1107,95
450351001669,4,1111,95
450351001669,5,1111,95
450351001669,3,1117,95
450351001669,4,1137,95
450351001669,2,1153,95
450351001669,5,1171,95
450351001669,3,1173,95
450351001669,4,1190,95
450351001669,3,1194,95
450351001669,5,1201,95
450351001669,3,1201,95
450351001669,4,1201,95
450351001669,3,1202,95
450351001669,3,1205,95
450351001669,3,1220,95
450351001669,3,1236,95
450351001669,3,1250,95
450351001669,5,1251,95
450351001669,3,1251,95
450351001669,4,1251,95
450351001669,3,1252,95
450351001669,3,1254,95
450351001669,3,1255,95
450351001669,3,1275,95
450351001669,4,1277,95
450351001669,3,1295,95
450351001669,4,1300,95
450351001669,3,1309,95
450351001669,5,1312,95
450351001669,4,1312,95
450351001669,3,1315,95
450351001669,5,1316,95
450351001669,4,1316,95
450351001669,3,1323,95
450351001669,4,1340,95
450351001669,5,1340,95
450351001669,2,1347,95
450351001669,4,1351,95
450351001669,3,1374,95
450351001669,3,1378,95
450351001669,3,1384,95
450351001669,4,2,124
450351001669,3,3,124
450351001669,3,13,124
450351001669,4,13,124
450351001669,5,13,124
450351001669,4,70,162
450351001669,5,101,162
450351001669,6,101,162
450351001669,4,113,162
