index_one,index_zero,p_id,hh_id,cbg_id
306364,306363,41711,0,0
306365,306364,41712,0,0
306366,306365,41713,0,0
306367,306366,41714,0,0
306368,306367,41715,0,0
306369,306368,41716,0,0
306370,306369,41717,0,0
306371,306370,41718,0,0
306372,306371,41719,0,0
306373,306372,41720,0,0
306374,306373,41721,0,0
306375,306374,41722,0,0
306376,306375,41723,0,0
306377,306376,41724,0,0
306378,306377,41725,0,0
306379,306378,41726,0,0
306380,306379,41727,0,0
306381,306380,41728,0,0
306382,306381,41729,0,0
306383,306382,41730,0,0
306384,306383,41731,0,0
306385,306384,41732,0,0
306386,306385,41733,0,0
306387,306386,41734,0,0
306388,306387,41735,0,0
306389,306388,41736,0,0
306390,306389,41737,0,0
306391,306390,41738,0,0
306392,306391,41739,0,0
306393,306392,41740,0,0
306394,306393,41741,0,0
306395,306394,41742,0,0
306396,306395,41743,0,0
306397,306396,41744,0,0
306398,306397,41745,0,0
306399,306398,41746,0,0
306400,306399,41747,0,0
306401,306400,41748,0,0
306402,306401,41749,0,0
306403,306402,41750,0,0
306404,306403,41751,0,0
306405,306404,41752,0,0
306406,306405,41753,0,0
306407,306406,41754,0,0
306408,306407,41755,0,0
306409,306408,41756,0,0
306410,306409,41757,0,0
306411,306410,41758,0,0
306412,306411,41759,0,0
306413,306412,41760,0,0
306414,306413,41761,0,0
306415,306414,41762,0,0
306416,306415,41763,0,0
306417,306416,41764,0,0
306418,306417,41765,0,0
306419,306418,41766,0,0
306420,306419,41767,0,0
306421,306420,41768,0,0
306422,306421,41769,0,0
306423,306422,41770,0,0
306424,306423,41771,0,0
306425,306424,41772,0,0
306426,306425,41773,0,0
306427,306426,41774,0,0
306428,306427,41775,0,0
306429,306428,41776,0,0
306430,306429,41777,0,0
306431,306430,41778,0,0
306432,306431,41779,0,0
306433,306432,41780,0,0
306434,306433,41781,0,0
306435,306434,41782,0,0
306436,306435,41783,0,0
306437,306436,41784,0,0
306438,306437,41785,0,0
306439,306438,41786,0,0
306440,306439,41787,0,0
306441,306440,41788,0,0
306442,306441,41789,0,0
306443,306442,41790,0,0
306444,306443,41791,0,0
306445,306444,41792,0,0
306446,306445,41793,0,0
306447,306446,41794,0,0
306448,306447,41795,0,0
306449,306448,41796,0,0
306450,306449,41797,0,0
306451,306450,41798,0,0
306452,306451,41799,0,0
306453,306452,41800,0,0
306454,306453,41801,0,0
306455,306454,41802,0,0
306456,306455,41803,0,0
306457,306456,41804,0,0
306458,306457,41805,0,0
306459,306458,41806,0,0
306460,306459,41807,0,0
306461,306460,41808,0,0
306462,306461,41809,0,0
306463,306462,41810,0,0
306464,306463,41811,0,0
306465,306464,41812,0,0
306466,306465,41813,0,0
306467,306466,41814,0,0
306468,306467,41815,0,0
306469,306468,41816,0,0
306470,306469,41817,0,0
306471,306470,41818,0,0
306472,306471,41819,0,0
306473,306472,41820,0,0
306474,306473,41821,0,0
306475,306474,41822,0,0
306476,306475,41823,0,0
306477,306476,41824,0,0
306478,306477,41825,0,0
306479,306478,41826,0,0
306480,306479,41827,0,0
306481,306480,41828,0,0
306482,306481,41829,0,0
306483,306482,41830,0,0
306484,306483,41831,0,0
306485,306484,41832,0,0
306486,306485,41833,0,0
306487,306486,41834,0,0
306488,306487,41835,0,0
306489,306488,41836,0,0
306490,306489,41837,0,0
306491,306490,41838,0,0
306492,306491,41839,0,0
306493,306492,41840,0,0
306494,306493,41841,0,0
306495,306494,41842,0,0
306496,306495,41843,0,0
306497,306496,41844,0,0
306498,306497,41845,0,0
306499,306498,41846,0,0
306500,306499,41847,0,0
306501,306500,41848,0,0
306502,306501,41849,0,0
306503,306502,41850,0,0
306504,306503,41851,0,0
306505,306504,41852,0,0
306506,306505,41853,0,0
306507,306506,41854,0,0
306508,306507,41855,0,0
306509,306508,41856,0,0
306510,306509,41857,0,0
306511,306510,41858,0,0
306512,306511,41859,0,0
306513,306512,41860,0,0
306514,306513,41861,0,0
306515,306514,41862,0,0
306516,306515,41863,0,0
306517,306516,41864,0,0
306518,306517,41865,0,0
306519,306518,41866,0,0
306520,306519,41867,0,0
306521,306520,41868,0,0
306522,306521,41869,0,0
306523,306522,41870,0,0
306524,306523,41871,0,0
306525,306524,41872,0,0
306526,306525,41873,0,0
306527,306526,41874,0,0
306528,306527,41875,0,0
306529,306528,41876,0,0
306530,306529,41877,0,0
306531,306530,41878,0,0
306532,306531,41879,0,0
306533,306532,41880,0,0
306534,306533,41881,0,0
306535,306534,41882,0,0
306536,306535,41883,0,0
306537,306536,41884,0,0
306538,306537,41885,0,0
306539,306538,41886,0,0
306540,306539,41887,0,0
306541,306540,41888,0,0
306542,306541,41889,0,0
306543,306542,41890,0,0
306544,306543,41891,0,0
306545,306544,41892,0,0
306546,306545,41893,0,0
306547,306546,41894,0,0
306548,306547,41895,0,0
306549,306548,41896,0,0
306550,306549,41897,0,0
306551,306550,41898,0,0
306552,306551,41899,0,0
306553,306552,41900,0,0
306554,306553,41901,0,0
306555,306554,41902,0,0
306556,306555,41903,0,0
306557,306556,41904,0,0
306558,306557,41905,0,0
306559,306558,41906,0,0
306560,306559,41907,0,0
306561,306560,41908,0,0
306562,306561,41909,0,0
306563,306562,41910,0,0
306564,306563,41911,0,0
306565,306564,41912,0,0
306566,306565,41913,0,0
306567,306566,41914,0,0
306568,306567,41915,0,0
306569,306568,41916,0,0
306570,306569,41917,0,0
306571,306570,41918,0,0
306572,306571,41919,0,0
306573,306572,41920,0,0
306574,306573,41921,0,0
306575,306574,41922,0,0
306576,306575,41923,0,0
306577,306576,41924,0,0
306578,306577,41925,0,0
306579,306578,41926,0,0
306580,306579,41927,0,0
306581,306580,41928,0,0
306582,306581,41929,0,0
306583,306582,41930,0,0
306584,306583,41931,0,0
306585,306584,41932,0,0
306586,306585,41933,0,0
306587,306586,41934,0,0
306588,306587,41935,0,0
306589,306588,41936,0,0
306590,306589,41937,0,0
306591,306590,41938,0,0
306592,306591,41939,0,0
306593,306592,41940,0,0
306594,306593,41941,0,0
306595,306594,41942,0,0
306596,306595,41943,0,0
306597,306596,41944,0,0
306598,306597,41945,0,0
306599,306598,41946,0,0
306600,306599,41947,0,0
306601,306600,41948,0,0
306602,306601,41949,0,0
306603,306602,41950,0,0
306604,306603,41951,0,0
306605,306604,41952,0,0
306606,306605,41953,0,0
306607,306606,41954,0,0
306608,306607,41955,0,0
306609,306608,41956,0,0
306610,306609,41957,0,0
306611,306610,41958,0,0
306612,306611,41959,0,0
306613,306612,41960,0,0
306614,306613,41961,0,0
306615,306614,41962,0,0
306616,306615,41963,0,0
306617,306616,41964,0,0
306618,306617,41965,0,0
306619,306618,41966,0,0
306620,306619,41967,0,0
306621,306620,41968,0,0
306622,306621,41969,0,0
306623,306622,41970,0,0
306624,306623,41971,0,0
306625,306624,41972,0,0
306626,306625,41973,0,0
306627,306626,41974,0,0
306628,306627,41975,0,0
306629,306628,41976,0,0
306630,306629,41977,0,0
306631,306630,41978,0,0
306632,306631,41979,0,0
306633,306632,41980,0,0
306634,306633,41981,0,0
306635,306634,41982,0,0
306636,306635,41983,0,0
306637,306636,41984,0,0
306638,306637,41985,0,0
306639,306638,41986,0,0
306640,306639,41987,0,0
306641,306640,41988,0,0
306642,306641,41989,0,0
306643,306642,41990,0,0
306644,306643,41991,0,0
306645,306644,41992,0,0
306646,306645,41993,0,0
306647,306646,41994,0,0
306648,306647,41995,0,0
306649,306648,41996,0,0
306650,306649,41997,0,0
306651,306650,41998,0,0
306652,306651,41999,0,0
306653,306652,42000,0,0
306654,306653,42001,0,0
306655,306654,42002,0,0
306656,306655,42003,0,0
306657,306656,42004,0,0
306658,306657,42005,0,0
306659,306658,42006,0,0
306660,306659,42007,0,0
306661,306660,42008,0,0
306662,306661,42009,0,0
306663,306662,42010,0,0
306664,306663,42011,0,0
306665,306664,42012,0,0
306666,306665,42013,0,0
306667,306666,42014,0,0
306668,306667,42015,0,0
306669,306668,42016,0,0
306670,306669,42017,0,0
306671,306670,42018,0,0
306672,306671,42019,0,0
306673,306672,42020,0,0
306674,306673,42021,0,0
306675,306674,42022,0,0
306676,306675,42023,0,0
306677,306676,42024,0,0
306678,306677,42025,0,0
306679,306678,42026,0,0
306680,306679,42027,0,0
306681,306680,42028,0,0
306682,306681,42029,0,0
306683,306682,42030,0,0
306684,306683,42031,0,0
306685,306684,42032,0,0
306686,306685,42033,0,0
306687,306686,42034,0,0
306688,306687,42035,0,0
306689,306688,42036,0,0
306690,306689,42037,0,0
306691,306690,42038,0,0
306692,306691,42039,0,0
306693,306692,42040,0,0
306694,306693,42041,0,0
306695,306694,42042,0,0
306696,306695,42043,0,0
306697,306696,42044,0,0
306698,306697,42045,0,0
306699,306698,42046,0,0
306700,306699,42047,0,0
306701,306700,42048,0,0
306702,306701,42049,0,0
306703,306702,42050,0,0
306704,306703,42051,0,0
306705,306704,42052,0,0
306706,306705,42053,0,0
306707,306706,42054,0,0
306708,306707,42055,0,0
306709,306708,42056,0,0
306710,306709,42057,0,0
306711,306710,42058,0,0
306712,306711,42059,0,0
306713,306712,42060,0,0
306714,306713,42061,0,0
306715,306714,42062,0,0
306716,306715,42063,0,0
306717,306716,42064,0,0
306718,306717,42065,0,0
306719,306718,42066,0,0
306720,306719,42067,0,0
306721,306720,42068,0,0
306722,306721,42069,0,0
306723,306722,42070,0,0
306724,306723,42071,0,0
306725,306724,42072,0,0
306726,306725,42073,0,0
306727,306726,42074,0,0
306728,306727,42075,0,0
306729,306728,42076,0,0
306730,306729,42077,0,0
306731,306730,42078,0,0
306732,306731,42079,0,0
306733,306732,42080,0,0
306734,306733,42081,0,0
306735,306734,42082,0,0
306736,306735,42083,0,0
306737,306736,42084,0,0
306738,306737,42085,0,0
306739,306738,42086,0,0
306740,306739,42087,0,0
306741,306740,42088,0,0
306742,306741,42089,0,0
306743,306742,42090,0,0
306744,306743,42091,0,0
306745,306744,42092,0,0
306746,306745,42093,0,0
306747,306746,42094,0,0
306748,306747,42095,0,0
306749,306748,42096,0,0
306750,306749,42097,0,0
306751,306750,42098,0,0
306752,306751,42099,0,0
306753,306752,42100,0,0
306754,306753,42101,0,0
306755,306754,42102,0,0
306756,306755,42103,0,0
306757,306756,42104,0,0
306758,306757,42105,0,0
306759,306758,42106,0,0
306760,306759,42107,0,0
306761,306760,42108,0,0
306762,306761,42109,0,0
306763,306762,42110,0,0
306764,306763,42111,0,0
306765,306764,42112,0,0
306766,306765,42113,0,0
306767,306766,42114,0,0
306768,306767,42115,0,0
306769,306768,42116,0,0
306770,306769,42117,0,0
306771,306770,42118,0,0
306772,306771,42119,0,0
306773,306772,42120,0,0
306774,306773,42121,0,0
306775,306774,42122,0,0
306776,306775,42123,0,0
306777,306776,42124,0,0
306778,306777,42125,0,0
306779,306778,42126,0,0
306780,306779,42127,0,0
306781,306780,42128,0,0
306782,306781,42129,0,0
306783,306782,42130,0,0
306784,306783,42131,0,0
306785,306784,42132,0,0
306786,306785,42133,0,0
306787,306786,42134,0,0
306788,306787,42135,0,0
306789,306788,42136,0,0
306790,306789,42137,0,0
306791,306790,42138,0,0
306792,306791,42139,0,0
306793,306792,42140,0,0
306794,306793,42141,0,0
306795,306794,42142,0,0
306796,306795,42143,0,0
306797,306796,42144,0,0
306798,306797,42145,0,0
306799,306798,42146,0,0
306800,306799,42147,0,0
306801,306800,42148,0,0
306802,306801,42149,0,0
306803,306802,42150,0,0
306804,306803,42151,0,0
306805,306804,42152,0,0
306806,306805,42153,0,0
306807,306806,42154,0,0
306808,306807,42155,0,0
306809,306808,42156,0,0
306810,306809,42157,0,0
306811,306810,42158,0,0
306812,306811,42159,0,0
306813,306812,42160,0,0
306814,306813,42161,0,0
306815,306814,42162,0,0
306816,306815,42163,0,0
306817,306816,42164,0,0
306818,306817,42165,0,0
306819,306818,42166,0,0
306820,306819,42167,0,0
306821,306820,42168,0,0
306822,306821,42169,0,0
306823,306822,42170,0,0
306824,306823,42171,0,0
306825,306824,42172,0,0
306826,306825,42173,0,0
306827,306826,42174,0,0
306828,306827,42175,0,0
306829,306828,42176,0,0
306830,306829,42177,0,0
306831,306830,42178,0,0
306832,306831,42179,0,0
306833,306832,42180,0,0
306834,306833,42181,0,0
306835,306834,42182,0,0
306836,306835,42183,0,0
306837,306836,42184,0,0
306838,306837,42185,0,0
306839,306838,42186,0,0
306840,306839,42187,0,0
306841,306840,42188,0,0
306842,306841,42189,0,0
306843,306842,42190,0,0
306844,306843,42191,0,0
306845,306844,42192,0,0
306846,306845,42193,0,0
306847,306846,42194,0,0
306848,306847,42195,0,0
306849,306848,42196,0,0
306850,306849,42197,0,0
306851,306850,42198,0,0
306852,306851,42199,0,0
306853,306852,42200,0,0
306854,306853,42201,0,0
306855,306854,42202,0,0
306856,306855,42203,0,0
306857,306856,42204,0,0
306858,306857,42205,0,0
306859,306858,42206,0,0
306860,306859,42207,0,0
306861,306860,42208,0,0
306862,306861,42209,0,0
306863,306862,42210,0,0
306864,306863,42211,0,0
306865,306864,42212,0,0
306866,306865,42213,0,0
306867,306866,42214,0,0
306868,306867,42215,0,0
306869,306868,42216,0,0
306870,306869,42217,0,0
306871,306870,42218,0,0
306872,306871,42219,0,0
306873,306872,42220,0,0
306874,306873,42221,0,0
306875,306874,42222,0,0
306876,306875,42223,0,0
306877,306876,42224,0,0
306878,306877,42225,0,0
306879,306878,42226,0,0
306880,306879,42227,0,0
306881,306880,42228,0,0
306882,306881,42229,0,0
306883,306882,42230,0,0
306884,306883,42231,0,0
306885,306884,42232,0,0
306886,306885,42233,0,0
306887,306886,42234,0,0
306888,306887,42235,0,0
306889,306888,42236,0,0
306890,306889,42237,0,0
306891,306890,42238,0,0
306892,306891,42239,0,0
306893,306892,42240,0,0
306894,306893,42241,0,0
306895,306894,42242,0,0
306896,306895,42243,0,0
306897,306896,42244,0,0
306898,306897,42245,0,0
306899,306898,42246,0,0
306900,306899,42247,0,0
306901,306900,42248,0,0
306902,306901,42249,0,0
306903,306902,42250,0,0
306904,306903,42251,0,0
306905,306904,42252,0,0
306906,306905,42253,0,0
306907,306906,42254,0,0
306908,306907,42255,0,0
306909,306908,42256,0,0
306910,306909,42257,0,0
306911,306910,42258,0,0
306912,306911,42259,0,0
306913,306912,42260,0,0
306914,306913,42261,0,0
306915,306914,42262,0,0
306916,306915,42263,0,0
306917,306916,42264,0,0
306918,306917,42265,0,0
306919,306918,42266,0,0
306920,306919,42267,0,0
306921,306920,42268,0,0
306922,306921,42269,0,0
306923,306922,42270,0,0
306924,306923,42271,0,0
306925,306924,42272,0,0
306926,306925,42273,0,0
306927,306926,42274,0,0
306928,306927,42275,0,0
306929,306928,42276,0,0
306930,306929,42277,0,0
306931,306930,42278,0,0
306932,306931,42279,0,0
306933,306932,42280,0,0
306934,306933,42281,0,0
306935,306934,42282,0,0
306936,306935,42283,0,0
306937,306936,42284,0,0
306938,306937,42285,0,0
306939,306938,42286,0,0
306940,306939,42287,0,0
306941,306940,42288,0,0
306942,306941,42289,0,0
306943,306942,42290,0,0
306944,306943,42291,0,0
306945,306944,42292,0,0
306946,306945,42293,0,0
306947,306946,42294,0,0
306948,306947,42295,0,0
306949,306948,42296,0,0
306950,306949,42297,0,0
306951,306950,42298,0,0
306952,306951,42299,0,0
306953,306952,42300,0,0
306954,306953,42301,0,0
306955,306954,42302,0,0
306956,306955,42303,0,0
306957,306956,42304,0,0
306958,306957,42305,0,0
306959,306958,42306,0,0
306960,306959,42307,0,0
306961,306960,42308,0,0
306962,306961,42309,0,0
306963,306962,42310,0,0
306964,306963,42311,0,0
306965,306964,42312,0,0
306966,306965,42313,0,0
306967,306966,42314,0,0
306968,306967,42315,0,0
306969,306968,42316,0,0
306970,306969,42317,0,0
306971,306970,42318,0,0
306972,306971,42319,0,0
306973,306972,42320,0,0
306974,306973,42321,0,0
306975,306974,42322,0,0
306976,306975,42323,0,0
306977,306976,42324,0,0
306978,306977,42325,0,0
306979,306978,42326,0,0
306980,306979,42327,0,0
306981,306980,42328,0,0
306982,306981,42329,0,0
306983,306982,42330,0,0
306984,306983,42331,0,0
306985,306984,42332,0,0
306986,306985,42333,0,0
306987,306986,42334,0,0
306988,306987,42335,0,0
306989,306988,42336,0,0
306990,306989,42337,0,0
306991,306990,42338,0,0
306992,306991,42339,0,0
306993,306992,42340,0,0
306994,306993,42341,0,0
306995,306994,42342,0,0
306996,306995,42343,0,0
306997,306996,42344,0,0
306998,306997,42345,0,0
306999,306998,42346,0,0
307000,306999,42347,0,0
307001,307000,42348,0,0
307002,307001,42349,0,0
307003,307002,42350,0,0
307004,307003,42351,0,0
307005,307004,42352,0,0
307006,307005,42353,0,0
307007,307006,42354,0,0
307008,307007,42355,0,0
307009,307008,42356,0,0
307010,307009,42357,0,0
307011,307010,42358,0,0
307012,307011,42359,0,0
307013,307012,42360,0,0
307014,307013,42361,0,0
307015,307014,42362,0,0
307016,307015,42363,0,0
307017,307016,42364,0,0
307018,307017,42365,0,0
307019,307018,42366,0,0
307020,307019,42367,0,0
307021,307020,42368,0,0
307022,307021,42369,0,0
307023,307022,42370,0,0
307024,307023,42371,0,0
307025,307024,42372,0,0
307026,307025,42373,0,0
307027,307026,42374,0,0
307028,307027,42375,0,0
307029,307028,42376,0,0
307030,307029,42377,0,0
307031,307030,42378,0,0
307032,307031,42379,0,0
307033,307032,42380,0,0
307034,307033,42381,0,0
307035,307034,42382,0,0
307036,307035,42383,0,0
307037,307036,42384,0,0
307038,307037,42385,0,0
307039,307038,42386,0,0
307040,307039,42387,0,0
307041,307040,42388,0,0
307042,307041,42389,0,0
307043,307042,42390,0,0
307044,307043,42391,0,0
307045,307044,42392,0,0
307046,307045,42393,0,0
307047,307046,42394,0,0
307048,307047,42395,0,0
307049,307048,42396,0,0
307050,307049,42397,0,0
307051,307050,42398,0,0
307052,307051,42399,0,0
307053,307052,42400,0,0
307054,307053,42401,0,0
307055,307054,42402,0,0
307056,307055,42403,0,0
307057,307056,42404,0,0
307058,307057,42405,0,0
307059,307058,42406,0,0
307060,307059,42407,0,0
307061,307060,42408,0,0
307062,307061,42409,0,0
307063,307062,42410,0,0
307064,307063,42411,0,0
307065,307064,42412,0,0
307066,307065,42413,0,0
307067,307066,42414,0,0
307068,307067,42415,0,0
307069,307068,42416,0,0
307070,307069,25098,0,0
307071,307070,25099,0,0
307072,307071,25100,0,0
307073,307072,25101,0,0
307074,307073,25102,0,0
307075,307074,25103,0,0
307076,307075,25104,0,0
307077,307076,25105,0,0
307078,307077,25106,0,0
307079,307078,25107,0,0
307080,307079,25108,0,0
307081,307080,25109,0,0
307082,307081,25110,0,0
307083,307082,25111,0,0
307084,307083,25112,0,0
307085,307084,25113,0,0
307086,307085,25114,0,0
307087,307086,25115,0,0
307088,307087,25116,0,0
307089,307088,25117,0,0
307090,307089,25118,0,0
307091,307090,25119,0,0
307092,307091,25120,0,0
307093,307092,25121,0,0
307094,307093,25122,0,0
307095,307094,25123,0,0
307096,307095,25124,0,0
307097,307096,25125,0,0
307098,307097,25126,0,0
307099,307098,25127,0,0
307100,307099,25128,0,0
307101,307100,25129,0,0
307102,307101,25130,0,0
307103,307102,25131,0,0
307104,307103,25132,0,0
307105,307104,25133,0,0
307106,307105,25134,0,0
307107,307106,25135,0,0
307108,307107,25136,0,0
307109,307108,25137,0,0
307110,307109,25138,0,0
307111,307110,25139,0,0
307112,307111,25140,0,0
307113,307112,25141,0,0
307114,307113,25142,0,0
307115,307114,25143,0,0
307116,307115,25144,0,0
307117,307116,25145,0,0
307118,307117,25146,0,0
307119,307118,25147,0,0
307120,307119,25148,0,0
307121,307120,25149,0,0
307122,307121,25150,0,0
307123,307122,25151,0,0
307124,307123,25152,0,0
307125,307124,25153,0,0
307126,307125,25154,0,0
307127,307126,25155,0,0
307128,307127,25156,0,0
307129,307128,25157,0,0
307130,307129,25158,0,0
307131,307130,25159,0,0
307132,307131,25160,0,0
307133,307132,25161,0,0
307134,307133,25162,0,0
307135,307134,25163,0,0
307136,307135,25164,0,0
307137,307136,25165,0,0
307138,307137,25166,0,0
307139,307138,25167,0,0
307140,307139,25168,0,0
307141,307140,25169,0,0
307142,307141,25170,0,0
307143,307142,25171,0,0
307144,307143,25172,0,0
307145,307144,25173,0,0
307146,307145,25174,0,0
307147,307146,25175,0,0
307148,307147,25176,0,0
307149,307148,25177,0,0
307150,307149,25178,0,0
307151,307150,25179,0,0
307152,307151,25180,0,0
307153,307152,25181,0,0
307154,307153,25182,0,0
307155,307154,25183,0,0
307156,307155,25184,0,0
307157,307156,25185,0,0
307158,307157,25186,0,0
307159,307158,25187,0,0
307160,307159,25188,0,0
307161,307160,25189,0,0
307162,307161,25190,0,0
307163,307162,25191,0,0
307164,307163,25192,0,0
307165,307164,25193,0,0
307166,307165,25194,0,0
307167,307166,25195,0,0
307168,307167,25196,0,0
307169,307168,25197,0,0
307170,307169,25198,0,0
307171,307170,25199,0,0
307172,307171,25200,0,0
307173,307172,25201,0,0
307174,307173,25202,0,0
307175,307174,25203,0,0
307176,307175,25204,0,0
307177,307176,25205,0,0
307178,307177,25206,0,0
307179,307178,25207,0,0
307180,307179,25208,0,0
307181,307180,25209,0,0
307182,307181,25210,0,0
307183,307182,25211,0,0
307184,307183,25212,0,0
307185,307184,25213,0,0
307186,307185,25214,0,0
307187,307186,25215,0,0
307188,307187,25216,0,0
307189,307188,25217,0,0
307190,307189,25218,0,0
307191,307190,25219,0,0
307192,307191,25220,0,0
307193,307192,25221,0,0
307194,307193,25222,0,0
307195,307194,25223,0,0
307196,307195,25224,0,0
307197,307196,25225,0,0
307198,307197,25226,0,0
307199,307198,25227,0,0
307200,307199,25228,0,0
307201,307200,25229,0,0
307202,307201,25230,0,0
307203,307202,25231,0,0
307204,307203,25232,0,0
307205,307204,25233,0,0
307206,307205,25234,0,0
307207,307206,25235,0,0
307208,307207,25236,0,0
307209,307208,25237,0,0
307210,307209,25238,0,0
307211,307210,25239,0,0
307212,307211,25240,0,0
307213,307212,25241,0,0
307214,307213,25242,0,0
307215,307214,25243,0,0
307216,307215,25244,0,0
307217,307216,25245,0,0
307218,307217,25246,0,0
307219,307218,25247,0,0
307220,307219,25248,0,0
307221,307220,25249,0,0
307222,307221,25250,0,0
307223,307222,25251,0,0
307224,307223,25252,0,0
307225,307224,25253,0,0
307226,307225,25254,0,0
307227,307226,25255,0,0
307228,307227,25256,0,0
307229,307228,25257,0,0
307230,307229,25258,0,0
307231,307230,25259,0,0
307232,307231,25260,0,0
307233,307232,25261,0,0
307234,307233,25262,0,0
307235,307234,25263,0,0
307236,307235,25264,0,0
307237,307236,25265,0,0
307238,307237,25266,0,0
307239,307238,25267,0,0
307240,307239,25268,0,0
307241,307240,25269,0,0
307242,307241,25270,0,0
307243,307242,25271,0,0
307244,307243,25272,0,0
307245,307244,25273,0,0
307246,307245,25274,0,0
307247,307246,25275,0,0
307248,307247,25276,0,0
307249,307248,25277,0,0
307250,307249,25278,0,0
307251,307250,25279,0,0
307252,307251,25280,0,0
307253,307252,25281,0,0
307254,307253,25282,0,0
307255,307254,25283,0,0
307256,307255,25284,0,0
307257,307256,25285,0,0
307258,307257,25286,0,0
307259,307258,25287,0,0
307260,307259,25288,0,0
307261,307260,25289,0,0
307262,307261,25290,0,0
307263,307262,25291,0,0
307264,307263,25292,0,0
307265,307264,25293,0,0
307266,307265,25294,0,0
307267,307266,25295,0,0
307268,307267,25296,0,0
307269,307268,25297,0,0
307270,307269,25298,0,0
307271,307270,25299,0,0
307272,307271,25300,0,0
307273,307272,25301,0,0
307274,307273,25302,0,0
307275,307274,25303,0,0
307276,307275,25304,0,0
307277,307276,25305,0,0
307278,307277,25306,0,0
307279,307278,25307,0,0
307280,307279,25308,0,0
307281,307280,25309,0,0
307282,307281,25310,0,0
307283,307282,25311,0,0
307284,307283,25312,0,0
307285,307284,25313,0,0
307286,307285,25314,0,0
307287,307286,25315,0,0
307288,307287,25316,0,0
307289,307288,25317,0,0
307290,307289,25318,0,0
307291,307290,25319,0,0
307292,307291,25320,0,0
307293,307292,25321,0,0
307294,307293,25322,0,0
307295,307294,25323,0,0
307296,307295,25324,0,0
307297,307296,25325,0,0
307298,307297,25326,0,0
307299,307298,25327,0,0
307300,307299,25328,0,0
307301,307300,25329,0,0
307302,307301,25330,0,0
307303,307302,25331,0,0
307304,307303,25332,0,0
307305,307304,25333,0,0
307306,307305,25334,0,0
307307,307306,25335,0,0
307308,307307,25336,0,0
307309,307308,25337,0,0
307310,307309,25338,0,0
307311,307310,25339,0,0
307312,307311,25340,0,0
307313,307312,25341,0,0
307314,307313,25342,0,0
307315,307314,25343,0,0
307316,307315,25344,0,0
307317,307316,25345,0,0
307318,307317,25346,0,0
307319,307318,25347,0,0
307320,307319,25348,0,0
307321,307320,25349,0,0
307322,307321,25350,0,0
307323,307322,25351,0,0
307324,307323,25352,0,0
307325,307324,25353,0,0
307326,307325,25354,0,0
307327,307326,25355,0,0
307328,307327,25356,0,0
307329,307328,25357,0,0
307330,307329,25358,0,0
307331,307330,25359,0,0
307332,307331,25360,0,0
307333,307332,25361,0,0
307334,307333,25362,0,0
307335,307334,25363,0,0
307336,307335,25364,0,0
307337,307336,25365,0,0
307338,307337,25366,0,0
307339,307338,25367,0,0
307340,307339,25368,0,0
307341,307340,25369,0,0
307342,307341,25370,0,0
307343,307342,25371,0,0
307344,307343,25372,0,0
307345,307344,25373,0,0
307346,307345,25374,0,0
307347,307346,25375,0,0
307348,307347,25376,0,0
307349,307348,25377,0,0
307350,307349,25378,0,0
307351,307350,25379,0,0
307352,307351,25380,0,0
307353,307352,25381,0,0
307354,307353,25382,0,0
307355,307354,25383,0,0
307356,307355,25384,0,0
307357,307356,25385,0,0
307358,307357,25386,0,0
307359,307358,25387,0,0
307360,307359,25388,0,0
307361,307360,25389,0,0
307362,307361,25390,0,0
307363,307362,25391,0,0
307364,307363,25392,0,0
307365,307364,25393,0,0
307366,307365,25394,0,0
307367,307366,25395,0,0
307368,307367,25396,0,0
307369,307368,25397,0,0
307370,307369,25398,0,0
307371,307370,25399,0,0
307372,307371,25400,0,0
307373,307372,25401,0,0
307374,307373,25402,0,0
307375,307374,25403,0,0
307376,307375,25404,0,0
307377,307376,25405,0,0
307378,307377,25406,0,0
307379,307378,25407,0,0
307380,307379,25408,0,0
307381,307380,25409,0,0
307382,307381,25410,0,0
307383,307382,25411,0,0
307384,307383,25412,0,0
307385,307384,25413,0,0
307386,307385,25414,0,0
307387,307386,25415,0,0
307388,307387,25416,0,0
307389,307388,25417,0,0
307390,307389,25418,0,0
307391,307390,25419,0,0
307392,307391,25420,0,0
307393,307392,25421,0,0
307394,307393,25422,0,0
307395,307394,25423,0,0
307396,307395,25424,0,0
307397,307396,25425,0,0
307398,307397,25426,0,0
307399,307398,25427,0,0
307400,307399,25428,0,0
307401,307400,25429,0,0
307402,307401,25430,0,0
307403,307402,25431,0,0
307404,307403,25432,0,0
307405,307404,25433,0,0
307406,307405,25434,0,0
307407,307406,25435,0,0
307408,307407,25436,0,0
307409,307408,25437,0,0
307410,307409,25438,0,0
307411,307410,25439,0,0
307412,307411,25440,0,0
307413,307412,25441,0,0
307414,307413,25442,0,0
307415,307414,25443,0,0
307416,307415,25444,0,0
307417,307416,25445,0,0
307418,307417,25446,0,0
307419,307418,25447,0,0
307420,307419,25448,0,0
307421,307420,25449,0,0
307422,307421,25450,0,0
307423,307422,25451,0,0
307424,307423,25452,0,0
307425,307424,25453,0,0
307426,307425,25454,0,0
307427,307426,25455,0,0
307428,307427,25456,0,0
307429,307428,25457,0,0
307430,307429,25458,0,0
307431,307430,25459,0,0
307432,307431,25460,0,0
307433,307432,25461,0,0
307434,307433,25462,0,0
307435,307434,25463,0,0
307436,307435,25464,0,0
307437,307436,25465,0,0
307438,307437,25466,0,0
